 v-sweep         v(ng)           i(Vd_sat)      
 3.99000000e-01  3.99000000e-01 -3.66995933e-09 
 4.00000000e-01  4.00000000e-01 -3.77081820e-09 
 4.01000000e-01  4.01000000e-01 -3.87433845e-09 
 4.02000000e-01  4.02000000e-01 -3.98058612e-09 
 4.03000000e-01  4.03000000e-01 -4.08962870e-09 
 4.04000000e-01  4.04000000e-01 -4.20153523e-09 
 4.05000000e-01  4.05000000e-01 -4.31637628e-09 
 4.06000000e-01  4.06000000e-01 -4.43422400e-09 
 4.07000000e-01  4.07000000e-01 -4.55515213e-09 
 4.08000000e-01  4.08000000e-01 -4.67923609e-09 
 4.09000000e-01  4.09000000e-01 -4.80655292e-09 
 4.10000000e-01  4.10000000e-01 -4.93718138e-09 
 4.11000000e-01  4.11000000e-01 -5.07120196e-09 
 4.12000000e-01  4.12000000e-01 -5.20869691e-09 
 4.13000000e-01  4.13000000e-01 -5.34975027e-09 
 4.14000000e-01  4.14000000e-01 -5.49444793e-09 
 4.15000000e-01  4.15000000e-01 -5.64287762e-09 
 4.16000000e-01  4.16000000e-01 -5.79512896e-09 
 4.17000000e-01  4.17000000e-01 -5.95129353e-09 
 4.18000000e-01  4.18000000e-01 -6.11146484e-09 
 4.19000000e-01  4.19000000e-01 -6.27573843e-09 
 4.20000000e-01  4.20000000e-01 -6.44421186e-09 
 4.21000000e-01  4.21000000e-01 -6.61698476e-09 
 4.22000000e-01  4.22000000e-01 -6.79415889e-09 
 4.23000000e-01  4.23000000e-01 -6.97583813e-09 
 4.24000000e-01  4.24000000e-01 -7.16212856e-09 
 4.25000000e-01  4.25000000e-01 -7.35313849e-09 
 4.26000000e-01  4.26000000e-01 -7.54897848e-09 
 4.27000000e-01  4.27000000e-01 -7.74976138e-09 
 4.28000000e-01  4.28000000e-01 -7.95560240e-09 
 4.29000000e-01  4.29000000e-01 -8.16661913e-09 
 4.30000000e-01  4.30000000e-01 -8.38293158e-09 
 4.31000000e-01  4.31000000e-01 -8.60466221e-09 
 4.32000000e-01  4.32000000e-01 -8.83193600e-09 
 4.33000000e-01  4.33000000e-01 -9.06488048e-09 
 4.34000000e-01  4.34000000e-01 -9.30362576e-09 
 4.35000000e-01  4.35000000e-01 -9.54830458e-09 
 4.36000000e-01  4.36000000e-01 -9.79905238e-09 
 4.37000000e-01  4.37000000e-01 -1.00560073e-08 
 4.38000000e-01  4.38000000e-01 -1.03193103e-08 
 4.39000000e-01  4.39000000e-01 -1.05891050e-08 
 4.40000000e-01  4.40000000e-01 -1.08655381e-08 
 4.41000000e-01  4.41000000e-01 -1.11487591e-08 
 4.42000000e-01  4.42000000e-01 -1.14389205e-08 
 4.43000000e-01  4.43000000e-01 -1.17361776e-08 
 4.44000000e-01  4.44000000e-01 -1.20406890e-08 
 4.45000000e-01  4.45000000e-01 -1.23526164e-08 
 4.46000000e-01  4.46000000e-01 -1.26721244e-08 
 4.47000000e-01  4.47000000e-01 -1.29993811e-08 
 4.48000000e-01  4.48000000e-01 -1.33345577e-08 
 4.49000000e-01  4.49000000e-01 -1.36778288e-08 
 4.50000000e-01  4.50000000e-01 -1.40293721e-08 
 4.51000000e-01  4.51000000e-01 -1.43893691e-08 
 4.52000000e-01  4.52000000e-01 -1.47580045e-08 
 4.53000000e-01  4.53000000e-01 -1.51354666e-08 
 4.54000000e-01  4.54000000e-01 -1.55219472e-08 
 4.55000000e-01  4.55000000e-01 -1.59176420e-08 
 4.56000000e-01  4.56000000e-01 -1.63227500e-08 
 4.57000000e-01  4.57000000e-01 -1.67374742e-08 
 4.58000000e-01  4.58000000e-01 -1.71620215e-08 
 4.59000000e-01  4.59000000e-01 -1.75966023e-08 
